case_id,split,pair_id,scenario_cell,utterance,history_json,runtime_context_json,candidate_entities_json,gold_cues_json,gold_action,gold_object_difficulty,gold_object_id,gold_boundary,gold_final_path,gold_rule_ids_json
FLIP-0049,FLIP,PAIR-025,A3_ACCOUNT_ANALYSIS|ALLOW|EXPLICIT_NAME|SINGLE,帮我看一下我账户里国债ETF的持仓，过去十八个月的流动性有什么变化？ 当前入口是产品详情页，我需要确认数据口径。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:511010"",""object_type"":""ETF"",""display_name"":""国债ETF"",""aliases"":[""511010""],""exchange"":""SSE"",""security_code"":""511010"",""asset_group"":""bond"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:512660"",""object_type"":""ETF"",""display_name"":""军工ETF"",""aliases"":[""512660""],""exchange"":""SSE"",""security_code"":""512660"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159922"",""object_type"":""ETF"",""display_name"":""中证500ETF嘉实"",""aliases"":[""159922""],""exchange"":""SZSE"",""security_code"":""159922"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""账户"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A3_ACCOUNT_ANALYSIS,EXPLICIT_NAME,SSE:511010,ALLOW,A3_ACCOUNT_ANALYSIS,"[""R999""]"
FLIP-0050,FLIP,PAIR-025,A3_ACCOUNT_ANALYSIS|HANDOFF|EXPLICIT_NAME|SINGLE,帮我看一下我账户里国债ETF的持仓，过去十八个月的流动性有什么变化？ 当前入口是产品详情页，我需要确认数据口径。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":true,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:511010"",""object_type"":""ETF"",""display_name"":""国债ETF"",""aliases"":[""511010""],""exchange"":""SSE"",""security_code"":""511010"",""asset_group"":""bond"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:512660"",""object_type"":""ETF"",""display_name"":""军工ETF"",""aliases"":[""512660""],""exchange"":""SSE"",""security_code"":""512660"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159922"",""object_type"":""ETF"",""display_name"":""中证500ETF嘉实"",""aliases"":[""159922""],""exchange"":""SZSE"",""security_code"":""159922"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""账户"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A3_ACCOUNT_ANALYSIS,EXPLICIT_NAME,SSE:511010,HANDOFF,T_HANDOFF,"[""R001""]"
FLIP-0053,FLIP,PAIR-027,A3_ACCOUNT_ANALYSIS|ALLOW|ANAPHORA|SINGLE,能分析下账户中它的仓位吗？先看估值变化，再说明统计区间。 当前入口是客服入口，我需要确认数据口径。,"[""我上一轮问的是环保ETF（512580）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512580"",""object_type"":""ETF"",""display_name"":""环保ETF"",""aliases"":[""512580""],""exchange"":""SSE"",""security_code"":""512580"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-16""},{""object_id"":""SSE:512800"",""object_type"":""ETF"",""display_name"":""银行ETF"",""aliases"":[""512800""],""exchange"":""SSE"",""security_code"":""512800"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159938"",""object_type"":""ETF"",""display_name"":""医药ETF广发"",""aliases"":[""159938""],""exchange"":""SZSE"",""security_code"":""159938"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""仓位"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A3_ACCOUNT_ANALYSIS,ANAPHORA,SSE:512580,ALLOW,A3_ACCOUNT_ANALYSIS,"[""R999""]"
FLIP-0054,FLIP,PAIR-027,A3_ACCOUNT_ANALYSIS|DEFER|ANAPHORA|SINGLE,能分析下账户中它的仓位吗？先看估值变化，再说明统计区间。 当前入口是客服入口，我需要确认数据口径。,"[""我上一轮问的是环保ETF（512580）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":false,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512580"",""object_type"":""ETF"",""display_name"":""环保ETF"",""aliases"":[""512580""],""exchange"":""SSE"",""security_code"":""512580"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-16""},{""object_id"":""SSE:512800"",""object_type"":""ETF"",""display_name"":""银行ETF"",""aliases"":[""512800""],""exchange"":""SSE"",""security_code"":""512800"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159938"",""object_type"":""ETF"",""display_name"":""医药ETF广发"",""aliases"":[""159938""],""exchange"":""SZSE"",""security_code"":""159938"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""仓位"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A3_ACCOUNT_ANALYSIS,ANAPHORA,SSE:512580,DEFER,T_DEFER,"[""R020""]"
FLIP-0061,FLIP,PAIR-031,A3_ACCOUNT_ANALYSIS|ALLOW|EXPLICIT_NAME|SINGLE,能分析下账户中半导体的仓位吗？先看波动，再说明统计区间。 当前入口是消息中心，我需要确认账户状态。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512480"",""object_type"":""ETF"",""display_name"":""半导体"",""aliases"":[""512480""],""exchange"":""SSE"",""security_code"":""512480"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:513500"",""object_type"":""ETF"",""display_name"":""标普500"",""aliases"":[""513500""],""exchange"":""SSE"",""security_code"":""513500"",""asset_group"":""overseas"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159995"",""object_type"":""ETF"",""display_name"":""芯片ETF华夏"",""aliases"":[""159995""],""exchange"":""SZSE"",""security_code"":""159995"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""仓位"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A3_ACCOUNT_ANALYSIS,EXPLICIT_NAME,SSE:512480,ALLOW,A3_ACCOUNT_ANALYSIS,"[""R999""]"
FLIP-0062,FLIP,PAIR-031,A3_ACCOUNT_ANALYSIS|CLARIFY|EXPLICIT_NAME|SINGLE,能分析下账户中半导体的仓位吗？先看波动，再说明统计区间。 当前入口是消息中心，我需要确认账户状态。,[],"{""identity_verified"":false,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512480"",""object_type"":""ETF"",""display_name"":""半导体"",""aliases"":[""512480""],""exchange"":""SSE"",""security_code"":""512480"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:513500"",""object_type"":""ETF"",""display_name"":""标普500"",""aliases"":[""513500""],""exchange"":""SSE"",""security_code"":""513500"",""asset_group"":""overseas"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159995"",""object_type"":""ETF"",""display_name"":""芯片ETF华夏"",""aliases"":[""159995""],""exchange"":""SZSE"",""security_code"":""159995"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""仓位"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A3_ACCOUNT_ANALYSIS,EXPLICIT_NAME,SSE:512480,CLARIFY,T_CLARIFY,"[""R050""]"
FLIP-0065,FLIP,PAIR-033,A3_ACCOUNT_ANALYSIS|ALLOW|ANAPHORA|TRIPLE,帮我看一下我账户里它的持仓，过去一周的波动有什么变化？ 当前入口是产品详情页，我需要确认账户状态。页面变化让我有些不安，先别跳过风险说明。如果后续要操作，请先告诉我需要哪些确认条件。,"[""我上一轮问的是酒ETF（512690）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512690"",""object_type"":""ETF"",""display_name"":""酒ETF"",""aliases"":[""512690""],""exchange"":""SSE"",""security_code"":""512690"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:588000"",""object_type"":""ETF"",""display_name"":""科创50"",""aliases"":[""588000""],""exchange"":""SSE"",""security_code"":""588000"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159869"",""object_type"":""ETF"",""display_name"":""游戏ETF华夏"",""aliases"":[""159869""],""exchange"":""SZSE"",""security_code"":""159869"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""账户"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有些不安"",""source"":""REQUEST"",""confidence"":""MEDIUM""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A3_ACCOUNT_ANALYSIS,ANAPHORA,SSE:512690,ALLOW,A3_ACCOUNT_ANALYSIS,"[""R999""]"
FLIP-0066,FLIP,PAIR-033,A3_ACCOUNT_ANALYSIS|REJECT|ANAPHORA|TRIPLE,帮我看一下我账户里它的持仓，过去一周的波动有什么变化？ 当前入口是产品详情页，我需要确认账户状态。页面变化让我有些不安，先别跳过风险说明。如果后续要操作，请先告诉我需要哪些确认条件。,"[""我上一轮问的是酒ETF（512690）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":false,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512690"",""object_type"":""ETF"",""display_name"":""酒ETF"",""aliases"":[""512690""],""exchange"":""SSE"",""security_code"":""512690"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:588000"",""object_type"":""ETF"",""display_name"":""科创50"",""aliases"":[""588000""],""exchange"":""SSE"",""security_code"":""588000"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159869"",""object_type"":""ETF"",""display_name"":""游戏ETF华夏"",""aliases"":[""159869""],""exchange"":""SZSE"",""security_code"":""159869"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACCOUNT_CONTEXT"",""evidence"":""账户"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有些不安"",""source"":""REQUEST"",""confidence"":""MEDIUM""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A3_ACCOUNT_ANALYSIS,ANAPHORA,SSE:512690,REJECT,T_REJECT,"[""R010""]"
FLIP-0073,FLIP,PAIR-037,A4_SUPPORT_RESPONSE|ALLOW|NONE|SINGLE,页面上的净值连续变化已经持续一个月了，我有点着急，先帮我解释可能原因。 我已经刷新或重试了7次，最关心结果可追溯。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点着急"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A4_SUPPORT_RESPONSE,NONE,NONE,ALLOW,A4_SUPPORT_RESPONSE,"[""R999""]"
FLIP-0074,FLIP,PAIR-037,A4_SUPPORT_RESPONSE|DEFER|NONE|SINGLE,页面上的净值连续变化已经持续一个月了，我有点着急，先帮我解释可能原因。 我已经刷新或重试了7次，最关心结果可追溯。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":false,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点着急"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A4_SUPPORT_RESPONSE,NONE,NONE,DEFER,T_DEFER,"[""R020""]"
FLIP-0081,FLIP,PAIR-041,A4_SUPPORT_RESPONSE|ALLOW|NONE|DUAL,页面上的风险说明太复杂已经持续两个月了，我有点着急，先帮我解释可能原因。 我已经刷新或重试了2次，最关心结果可追溯。不过我可能没有把具体对象和时间说清楚。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点着急"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""AMBIGUITY"",""evidence"":""没有把具体对象和时间说清楚"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A4_SUPPORT_RESPONSE,NONE,NONE,ALLOW,A4_SUPPORT_RESPONSE,"[""R999""]"
FLIP-0082,FLIP,PAIR-041,A4_SUPPORT_RESPONSE|HANDOFF|NONE|DUAL,页面上的风险说明太复杂已经持续两个月了，我有点着急，先帮我解释可能原因。 我已经刷新或重试了2次，最关心结果可追溯。不过我可能没有把具体对象和时间说清楚。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":true,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点着急"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""AMBIGUITY"",""evidence"":""没有把具体对象和时间说清楚"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A4_SUPPORT_RESPONSE,NONE,NONE,HANDOFF,T_HANDOFF,"[""R001""]"
FLIP-0083,FLIP,PAIR-042,A4_SUPPORT_RESPONSE|ALLOW|NONE|DUAL,我在账户概览页看到账户提示反复出现，反复出现了两个月，该找哪里处理？ 我已经刷新或重试了3次，最关心结果可追溯。如果后续要操作，请先告诉我需要哪些确认条件。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""哪里处理"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A4_SUPPORT_RESPONSE,NONE,NONE,ALLOW,A4_SUPPORT_RESPONSE,"[""R999""]"
FLIP-0084,FLIP,PAIR-042,A4_SUPPORT_RESPONSE|REJECT|NONE|DUAL,我在账户概览页看到账户提示反复出现，反复出现了两个月，该找哪里处理？ 我已经刷新或重试了3次，最关心结果可追溯。如果后续要操作，请先告诉我需要哪些确认条件。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":false,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""哪里处理"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A4_SUPPORT_RESPONSE,NONE,NONE,REJECT,T_REJECT,"[""R010""]"
FLIP-0089,FLIP,PAIR-045,A4_SUPPORT_RESPONSE|ALLOW|NONE|SINGLE,页面上的结果迟迟没有更新已经持续一季度了，我有点着急，先帮我解释可能原因。 我已经刷新或重试了6次，最关心处理时效。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点着急"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A4_SUPPORT_RESPONSE,NONE,NONE,ALLOW,A4_SUPPORT_RESPONSE,"[""R999""]"
FLIP-0090,FLIP,PAIR-045,A4_SUPPORT_RESPONSE|HANDOFF|NONE|SINGLE,页面上的结果迟迟没有更新已经持续一季度了，我有点着急，先帮我解释可能原因。 我已经刷新或重试了6次，最关心处理时效。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":true,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}",[],"[{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点着急"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A4_SUPPORT_RESPONSE,NONE,NONE,HANDOFF,T_HANDOFF,"[""R001""]"
FLIP-0107,FLIP,PAIR-054,A5_PROTECTED_ACTION|ALLOW|ANAPHORA|DUAL,我想对它恢复定投计划，不要只给说明，请进入操作确认流程。 我从持仓页发起，想在一年内处理完，最关心权限边界。我也想知道它是否还适合继续持有。,"[""我上一轮问的是恒生ETF华夏（159920）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159920"",""object_type"":""ETF"",""display_name"":""恒生ETF华夏"",""aliases"":[""159920""],""exchange"":""SZSE"",""security_code"":""159920"",""asset_group"":""overseas"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:510050"",""object_type"":""ETF"",""display_name"":""50ETF"",""aliases"":[""510050""],""exchange"":""SSE"",""security_code"":""510050"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:512690"",""object_type"":""ETF"",""display_name"":""酒ETF"",""aliases"":[""512690""],""exchange"":""SSE"",""security_code"":""512690"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACTION_SENSITIVE"",""evidence"":""恢复定投计划"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""ADVISORY"",""evidence"":""是否还适合"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A5_PROTECTED_ACTION,ANAPHORA,SZSE:159920,ALLOW,A5_PROTECTED_ACTION,"[""R999""]"
FLIP-0108,FLIP,PAIR-054,A5_PROTECTED_ACTION|REJECT|ANAPHORA|DUAL,我想对它恢复定投计划，不要只给说明，请进入操作确认流程。 我从持仓页发起，想在一年内处理完，最关心权限边界。我也想知道它是否还适合继续持有。,"[""我上一轮问的是恒生ETF华夏（159920）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":false,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159920"",""object_type"":""ETF"",""display_name"":""恒生ETF华夏"",""aliases"":[""159920""],""exchange"":""SZSE"",""security_code"":""159920"",""asset_group"":""overseas"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:510050"",""object_type"":""ETF"",""display_name"":""50ETF"",""aliases"":[""510050""],""exchange"":""SSE"",""security_code"":""510050"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:512690"",""object_type"":""ETF"",""display_name"":""酒ETF"",""aliases"":[""512690""],""exchange"":""SSE"",""security_code"":""512690"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACTION_SENSITIVE"",""evidence"":""恢复定投计划"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""ADVISORY"",""evidence"":""是否还适合"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A5_PROTECTED_ACTION,ANAPHORA,SZSE:159920,REJECT,T_REJECT,"[""R010""]"
FLIP-0109,FLIP,PAIR-055,A5_PROTECTED_ACTION|ALLOW|EXPLICIT_NAME|SINGLE,帮我处理黄金ETF易方达的提交买入委托；如果条件不满足，就明确告诉我还缺什么。 我从消息中心发起，想在十八个月内处理完，最关心权限边界。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159934"",""object_type"":""ETF"",""display_name"":""黄金ETF易方达"",""aliases"":[""159934""],""exchange"":""SZSE"",""security_code"":""159934"",""asset_group"":""commodity"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:510300"",""object_type"":""ETF"",""display_name"":""300ETF"",""aliases"":[""510300""],""exchange"":""SSE"",""security_code"":""510300"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:512800"",""object_type"":""ETF"",""display_name"":""银行ETF"",""aliases"":[""512800""],""exchange"":""SSE"",""security_code"":""512800"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ACTION_SENSITIVE"",""evidence"":""提交买入委托"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A5_PROTECTED_ACTION,EXPLICIT_NAME,SZSE:159934,ALLOW,A5_PROTECTED_ACTION,"[""R999""]"
